Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2025-01-18","0.0",9,8
"2025-01-18","com.psafe.msuite.pro_lto_12mo",6,6
"2025-01-18","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",4,4
"2025-01-18","com.psafe.msuite.pro_12mo_49.90",2,1
"2025-01-18","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-18","com.psafe.msuite.pro_lto_12mo_5.99_brl5.99_lifetime_promo_2022",1,1
"2025-01-19","(not set)",11009,9468
"2025-01-19","com.psafe.msuite.pro_lto_12mo_39.90",7791,7669
"2025-01-19","com.psafe.msuite.adsfree_lto_12mo",3816,3793
"2025-01-19","com.psafe.msuite.ultra_12mo_59.90",3710,3303
"2025-01-19","com.psafe.msuite.ads_free_12mo_13.90",3392,3157
"2025-01-19","com.psafe.msuite.pro_3day_trial_12mo49.9",83,69
"2025-01-19","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",40,40
"2025-01-19","com.psafe.msuite.ultra_12mo",20,16
"2025-01-19","0.0",18,15
"2025-01-19","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",16,11
"2025-01-19","com.psafe.msuite.ads_free_12mo",10,10
"2025-01-19","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",10,9
"2025-01-19","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",6,1
"2025-01-19","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-19","com.psafe.msuite.pro_lto_12mo",2,2
"2025-01-19","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-20","(not set)",11531,9777
"2025-01-20","com.psafe.msuite.pro_lto_12mo_39.90",8612,8538
"2025-01-20","com.psafe.msuite.adsfree_lto_12mo",4276,4256
"2025-01-20","com.psafe.msuite.ultra_12mo_59.90",3933,3505
"2025-01-20","com.psafe.msuite.ads_free_12mo_13.90",3590,3362
"2025-01-20","com.psafe.msuite.pro_3day_trial_12mo49.9",61,50
"2025-01-20","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",37,37
"2025-01-20","0.0",14,11
"2025-01-20","com.psafe.msuite.ads_free_12mo",14,14
"2025-01-20","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",12,10
"2025-01-20","com.psafe.msuite.ultra_12mo",11,9
"2025-01-20","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",10,6
"2025-01-20","com.psafe.msuite.pro_12mo_49.90",5,3
"2025-01-20","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",3,2
"2025-01-20","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-01-21","(not set)",11406,9784
"2025-01-21","com.psafe.msuite.pro_lto_12mo_39.90",8625,8580
"2025-01-21","com.psafe.msuite.adsfree_lto_12mo",4222,4201
"2025-01-21","com.psafe.msuite.ultra_12mo_59.90",4149,3660
"2025-01-21","com.psafe.msuite.ads_free_12mo_13.90",3676,3431
"2025-01-21","com.psafe.msuite.pro_3day_trial_12mo49.9",101,93
"2025-01-21","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",35,35
"2025-01-21","com.psafe.msuite.ultra_12mo",20,18
"2025-01-21","com.psafe.msuite.ads_free_12mo",19,18
"2025-01-21","0.0",14,14
"2025-01-21","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",6,5
"2025-01-21","com.psafe.msuite.pro_lto_12mo",5,5
"2025-01-21","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-01-21","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",4,1
"2025-01-21","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-21","com.psafe.msuite.ultra_12mo_99.99",1,1
"2025-01-22","(not set)",11610,9775
"2025-01-22","com.psafe.msuite.pro_lto_12mo_39.90",8537,8464
"2025-01-22","com.psafe.msuite.adsfree_lto_12mo",4396,4368
"2025-01-22","com.psafe.msuite.ultra_12mo_59.90",3913,3469
"2025-01-22","com.psafe.msuite.ads_free_12mo_13.90",3441,3160
"2025-01-22","com.psafe.msuite.pro_3day_trial_12mo49.9",69,64
"2025-01-22","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",25,25
"2025-01-22","com.psafe.msuite.ads_free_12mo",18,18
"2025-01-22","com.psafe.msuite.ultra_12mo",18,17
"2025-01-22","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",10,8
"2025-01-22","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",9,9
"2025-01-22","0.0",6,6
"2025-01-22","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",4,3
"2025-01-22","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-22","com.psafe.msuite.pro_lto_12mo",2,2
"2025-01-22","com.psafe.msuite.pro_lto_12mo_49.90",1,1
"2025-01-23","(not set)",11443,9786
"2025-01-23","com.psafe.msuite.pro_lto_12mo_39.90",8187,8087
"2025-01-23","com.psafe.msuite.adsfree_lto_12mo",4244,4227
"2025-01-23","com.psafe.msuite.ultra_12mo_59.90",3819,3342
"2025-01-23","com.psafe.msuite.ads_free_12mo_13.90",3550,3291
"2025-01-23","com.psafe.msuite.pro_3day_trial_12mo49.9",87,79
"2025-01-23","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",44,44
"2025-01-23","com.psafe.msuite.ultra_12mo",26,20
"2025-01-23","0.0",15,13
"2025-01-23","com.psafe.msuite.ads_free_12mo",14,14
"2025-01-23","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",14,12
"2025-01-23","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",7,6
"2025-01-23","com.psafe.msuite.pro_lto_12mo",4,4
"2025-01-23","com.psafe.msuite.ultra_trial_12mo_2.99",3,1
"2025-01-23","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,1
"2025-01-23","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-01-23","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-01-24","(not set)",10974,9455
"2025-01-24","com.psafe.msuite.pro_lto_12mo_39.90",8390,8315
"2025-01-24","com.psafe.msuite.adsfree_lto_12mo",4259,4237
"2025-01-24","com.psafe.msuite.ultra_12mo_59.90",3897,3380
"2025-01-24","com.psafe.msuite.ads_free_12mo_13.90",3359,3136
"2025-01-24","com.psafe.msuite.pro_3day_trial_12mo49.9",77,68
"2025-01-24","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",30,29
"2025-01-24","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",22,21
"2025-01-24","com.psafe.msuite.ads_free_12mo",16,15
"2025-01-24","com.psafe.msuite.ultra_12mo",14,13
"2025-01-24","0.0",9,9
"2025-01-24","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",6,5
"2025-01-24","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-24","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-25","(not set)",10743,9124
"2025-01-25","com.psafe.msuite.pro_lto_12mo_39.90",7792,7853
"2025-01-25","com.psafe.msuite.adsfree_lto_12mo",4032,4009
"2025-01-25","com.psafe.msuite.ultra_12mo_59.90",3816,3346
"2025-01-25","com.psafe.msuite.ads_free_12mo_13.90",3278,3048
"2025-01-25","com.psafe.msuite.pro_3day_trial_12mo49.9",52,49
"2025-01-25","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",34,33
"2025-01-25","com.psafe.msuite.ultra_12mo",23,22
"2025-01-25","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",21,21
"2025-01-25","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",14,11
"2025-01-25","com.psafe.msuite.ads_free_12mo",10,10
"2025-01-25","0.0",7,7
"2025-01-25","com.psafe.msuite.pro_lto_12mo",4,4
"2025-01-25","com.psafe.msuite.pro_12mo_49.90",3,3
"2025-01-25","com.psafe.msuite.ads_free_12mo,com.psafe.msuite.pro_1mo,com.psafe.msuite.pro_3day_trial_12mo,com.psafe.msuite.ultra_1mo,com.psafe.msuite.ultra_12mo",1,1
"2025-01-25","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-25","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2025-01-26","(not set)",10678,9099
"2025-01-26","com.psafe.msuite.pro_lto_12mo_39.90",7907,7865
"2025-01-26","com.psafe.msuite.adsfree_lto_12mo",4136,4116
"2025-01-26","com.psafe.msuite.ultra_12mo_59.90",4028,3480
"2025-01-26","com.psafe.msuite.ads_free_12mo_13.90",3460,3221
"2025-01-26","com.psafe.msuite.pro_3day_trial_12mo49.9",69,61
"2025-01-26","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",35,33
"2025-01-26","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",22,22
"2025-01-26","com.psafe.msuite.ultra_12mo",16,16
"2025-01-26","0.0",11,10
"2025-01-26","com.psafe.msuite.ads_free_12mo",11,11
"2025-01-26","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",10,8
"2025-01-26","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",5,3
"2025-01-26","com.psafe.msuite.pro_12mo_49.90",2,1
"2025-01-26","com.psafe.msuite.ultra_12mo_99.99",2,1
"2025-01-26","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90",1,1
"2025-01-26","com.psafe.msuite.pro_lto_12mo",1,1
"2025-01-26","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2025-01-27","(not set)",11022,9308
"2025-01-27","com.psafe.msuite.pro_lto_12mo_39.90",8448,8360
"2025-01-27","com.psafe.msuite.adsfree_lto_12mo",4304,4255
"2025-01-27","com.psafe.msuite.ultra_12mo_59.90",4066,3564
"2025-01-27","com.psafe.msuite.ads_free_12mo_13.90",3748,3496
"2025-01-27","com.psafe.msuite.pro_3day_trial_12mo49.9",75,56
"2025-01-27","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",37,37
"2025-01-27","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",22,20
"2025-01-27","0.0",21,18
"2025-01-27","com.psafe.msuite.ultra_12mo",21,20
"2025-01-27","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",14,10
"2025-01-27","com.psafe.msuite.ads_free_12mo",12,12
"2025-01-27","com.psafe.msuite.ultra_12mo_99.99",2,2
"2025-01-27","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-27","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-01-27","com.psafe.msuite.pro_lto_12mo",1,1
"2025-01-28","(not set)",11270,9457
"2025-01-28","com.psafe.msuite.pro_lto_12mo_39.90",8493,8433
"2025-01-28","com.psafe.msuite.adsfree_lto_12mo",4309,4296
"2025-01-28","com.psafe.msuite.ultra_12mo_59.90",3951,3467
"2025-01-28","com.psafe.msuite.ads_free_12mo_13.90",3694,3457
"2025-01-28","com.psafe.msuite.pro_3day_trial_12mo49.9",78,68
"2025-01-28","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",31,31
"2025-01-28","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",27,26
"2025-01-28","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",16,13
"2025-01-28","com.psafe.msuite.ultra_12mo",15,15
"2025-01-28","0.0",14,13
"2025-01-28","com.psafe.msuite.ads_free_12mo",11,11
"2025-01-28","com.psafe.msuite.pro_12mo_49.90",3,1
"2025-01-28","com.psafe.msuite.pro_lto_12mo",2,2
"2025-01-29","(not set)",11388,9658
"2025-01-29","com.psafe.msuite.pro_lto_12mo_39.90",8353,8249
"2025-01-29","com.psafe.msuite.adsfree_lto_12mo",4395,4373
"2025-01-29","com.psafe.msuite.ultra_12mo_59.90",3953,3464
"2025-01-29","com.psafe.msuite.ads_free_12mo_13.90",3684,3401
"2025-01-29","com.psafe.msuite.pro_3day_trial_12mo49.9",58,54
"2025-01-29","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",37,37
"2025-01-29","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",34,29
"2025-01-29","0.0",25,18
"2025-01-29","com.psafe.msuite.ultra_12mo",12,12
"2025-01-29","com.psafe.msuite.ads_free_12mo",9,9
"2025-01-29","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",9,7
"2025-01-29","com.psafe.msuite.pro_lto_12mo",2,2
"2025-01-29","com.psafe.msuite.ultra_trial_12mo_2.99",2,1
"2025-01-29","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90",1,1
"2025-01-29","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-29","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-01-29","com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90",1,1
"2025-01-30","(not set)",11160,9482
"2025-01-30","com.psafe.msuite.pro_lto_12mo_39.90",8085,8133
"2025-01-30","com.psafe.msuite.adsfree_lto_12mo",4242,4228
"2025-01-30","com.psafe.msuite.ultra_12mo_59.90",3871,3408
"2025-01-30","com.psafe.msuite.ads_free_12mo_13.90",3580,3359
"2025-01-30","com.psafe.msuite.pro_3day_trial_12mo49.9",98,70
"2025-01-30","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",35,34
"2025-01-30","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",34,34
"2025-01-30","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",23,15
"2025-01-30","0.0",20,16
"2025-01-30","com.psafe.msuite.ultra_12mo",18,18
"2025-01-30","com.psafe.msuite.ads_free_12mo",8,8
"2025-01-30","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-01-30","com.psafe.msuite.pro_lto_12mo",2,2
"2025-01-30","com.psafe.msuite.ultra_trial_12mo_2.99",2,2
"2025-01-30","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-31","(not set)",10609,9134
"2025-01-31","com.psafe.msuite.pro_lto_12mo_39.90",7566,7540
"2025-01-31","com.psafe.msuite.adsfree_lto_12mo",4106,4065
"2025-01-31","com.psafe.msuite.ultra_12mo_59.90",3721,3265
"2025-01-31","com.psafe.msuite.ads_free_12mo_13.90",3352,3143
"2025-01-31","com.psafe.msuite.pro_3day_trial_12mo49.9",66,62
"2025-01-31","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",32,32
"2025-01-31","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",23,10
"2025-01-31","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",21,20
"2025-01-31","0.0",20,15
"2025-01-31","com.psafe.msuite.ultra_12mo",10,10
"2025-01-31","com.psafe.msuite.ads_free_12mo",5,5
"2025-01-31","com.psafe.msuite.pro_12mo_49.90",4,4
"2025-01-31","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",3,1
"2025-01-31","com.psafe.msuite.ultra_trial_12mo_2.99",3,2
"2025-01-31","com.psafe.msuite.pro_lto_12mo",2,2
"2025-01-31","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2025-01-31","com.psafe.msuite.pro_1mo,com.psafe.msuite.pro_trial_12mo",1,1
"2025-01-31","com.psafe.msuite.pro_lto_12mo_49.90",1,1
"2025-02-01","(not set)",10391,8874
"2025-02-01","com.psafe.msuite.pro_lto_12mo_39.90",7653,7497
"2025-02-01","com.psafe.msuite.adsfree_lto_12mo",3945,3916
"2025-02-01","com.psafe.msuite.ultra_12mo_59.90",3851,3314
"2025-02-01","com.psafe.msuite.ads_free_12mo_13.90",3250,3040
"2025-02-01","com.psafe.msuite.pro_3day_trial_12mo49.9",80,68
"2025-02-01","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",36,36
"2025-02-01","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",23,21
"2025-02-01","0.0",17,15
"2025-02-01","com.psafe.msuite.ads_free_12mo",11,11
"2025-02-01","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",11,9
"2025-02-01","com.psafe.msuite.ultra_12mo",10,10
"2025-02-01","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",6,5
"2025-02-01","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-02-01","com.psafe.msuite.pro_lto_12mo",2,2
"2025-02-01","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-02-02","(not set)",10723,9180
"2025-02-02","com.psafe.msuite.pro_lto_12mo_39.90",7515,7510
"2025-02-02","com.psafe.msuite.adsfree_lto_12mo",3948,3931
"2025-02-02","com.psafe.msuite.ultra_12mo_59.90",3817,3358
"2025-02-02","com.psafe.msuite.ads_free_12mo_13.90",3395,3172
"2025-02-02","com.psafe.msuite.pro_3day_trial_12mo49.9",76,71
"2025-02-02","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",25,25
"2025-02-02","0.0",22,16
"2025-02-02","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",22,21
"2025-02-02","com.psafe.msuite.ultra_12mo",17,17
"2025-02-02","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",13,11
"2025-02-02","com.psafe.msuite.ads_free_12mo",11,11
"2025-02-02","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",5,3
"2025-02-02","com.psafe.msuite.pro_lto_12mo",2,2
"2025-02-02","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90",1,1
"2025-02-02","com.psafe.msuite.pro_12mo_49.90",1,1
"2025-02-03","(not set)",11034,9439
"2025-02-03","com.psafe.msuite.pro_lto_12mo_39.90",8125,8110
"2025-02-03","com.psafe.msuite.adsfree_lto_12mo",4289,4248
"2025-02-03","com.psafe.msuite.ultra_12mo_59.90",3631,3189
"2025-02-03","com.psafe.msuite.ads_free_12mo_13.90",3293,3067
"2025-02-03","com.psafe.msuite.pro_3day_trial_12mo49.9",68,63
"2025-02-03","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",31,31
"2025-02-03","com.psafe.msuite.ultra_12mo",26,21
"2025-02-03","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",22,17
"2025-02-03","com.psafe.msuite.ads_free_12mo",9,9
"2025-02-03","0.0",8,7
"2025-02-03","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",6,3
"2025-02-03","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",6,4
"2025-02-03","com.psafe.msuite.pro_lto_12mo",2,2
"2025-02-04","(not set)",11284,9473
"2025-02-04","com.psafe.msuite.pro_lto_12mo_39.90",7861,7774
"2025-02-04","com.psafe.msuite.adsfree_lto_12mo",4304,4282
"2025-02-04","com.psafe.msuite.ultra_12mo_59.90",3404,3008
"2025-02-04","com.psafe.msuite.ads_free_12mo_13.90",3227,3000
"2025-02-04","com.psafe.msuite.pro_3day_trial_12mo49.9",65,62
"2025-02-04","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",39,39
"2025-02-04","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",27,21
"2025-02-04","0.0",20,16
"2025-02-04","com.psafe.msuite.ultra_12mo",17,16
"2025-02-04","com.psafe.msuite.ads_free_12mo",11,11
"2025-02-04","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",5,5
"2025-02-04","com.psafe.msuite.pro_lto_12mo",5,5
"2025-02-04","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-02-04","com.psafe.msuite.pro_12mo_49.90",2,2
"2025-02-04","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2025-02-05","(not set)",10906,9405
"2025-02-05","com.psafe.msuite.pro_lto_12mo_39.90",7972,8003
"2025-02-05","com.psafe.msuite.adsfree_lto_12mo",4235,4212
"2025-02-05","com.psafe.msuite.ultra_12mo_59.90",3261,2868
"2025-02-05","com.psafe.msuite.ads_free_12mo_13.90",3145,2945
"2025-02-05","com.psafe.msuite.pro_3day_trial_12mo49.9",63,55
"2025-02-05","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",36,36
"2025-02-05","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",24,23
"2025-02-05","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",19,13
"2025-02-05","0.0",15,10
"2025-02-05","com.psafe.msuite.ultra_12mo",14,13
"2025-02-05","com.psafe.msuite.ads_free_12mo",9,9
"2025-02-05","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",5,2
"2025-02-05","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,2
"2025-02-05","com.psafe.msuite.pro_lto_12mo",2,2
"2025-02-06","(not set)",10460,8799
"2025-02-06","com.psafe.msuite.pro_lto_12mo_39.90",7176,7102
"2025-02-06","com.psafe.msuite.adsfree_lto_12mo",4104,4058
"2025-02-06","com.psafe.msuite.ultra_12mo_59.90",3358,2892
"2025-02-06","com.psafe.msuite.ads_free_12mo_13.90",2955,2781
"2025-02-06","com.psafe.msuite.pro_3day_trial_12mo49.9",58,55
"2025-02-06","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",18,18
"2025-02-06","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",18,18
"2025-02-06","0.0",16,16
"2025-02-06","com.psafe.msuite.ultra_12mo",14,14
"2025-02-06","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",10,9
"2025-02-06","com.psafe.msuite.ads_free_12mo",6,6
"2025-02-06","com.psafe.msuite.pro_lto_12mo",1,1
"2025-02-07","(not set)",10264,8656
"2025-02-07","com.psafe.msuite.pro_lto_12mo_39.90",7335,7321
"2025-02-07","com.psafe.msuite.adsfree_lto_12mo",4034,4006
"2025-02-07","com.psafe.msuite.ultra_12mo_59.90",3484,3062
"2025-02-07","com.psafe.msuite.ads_free_12mo_13.90",2969,2773
"2025-02-07","com.psafe.msuite.pro_3day_trial_12mo49.9",62,55
"2025-02-07","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",31,31
"2025-02-07","com.psafe.msuite.ultra_12mo",29,20
"2025-02-07","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",24,21
"2025-02-07","0.0",22,18
"2025-02-07","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",20,18
"2025-02-07","com.psafe.msuite.ads_free_12mo",11,11
"2025-02-07","com.psafe.msuite.pro_lto_12mo",2,2
