Data,NomeDoEvento,ContagemDeEventos,TotalDeUsuarios,EventosPorUsuario,ReceitaCombinada
"2025-10-01","state_anti_theft",1123,636,3.793918918918919,0
"2025-10-01","state_adv_protection",1122,635,3.7905405405405403,0
"2025-10-01","event_10512",1120,596,1.8855218855218856,0
"2025-10-01","event_39100",1080,927,1.170097508125677,0
"2025-10-01","home_notification_permission_on_click",1055,874,1.2070938215102975,0
"2025-10-01","event_39202",1050,495,2.121212121212121,0
"2025-10-01","out__notification__impression",1044,759,6.6075949367088604,0
"2025-10-01","out__charge_monitor__unlock",1039,159,6.534591194968553,0
"2025-10-01","event_39156",1033,433,2.3856812933025404,0
"2025-10-01","state_in__nps__close",1030,1029,1.000971817298348,0
"2025-10-01","event_10800",1014,927,1.0938511326860842,0
"2025-10-01","event_4601",988,683,1.4465592972181551,0
"2025-10-01","event_35001",986,518,2.080168776371308,0
"2025-10-01","event_37001",975,943,1.0339342523860022,0
"2025-10-01","os_update",961,958,2.647382920110193,0
"2025-10-01","event_37002",952,936,1.017094017094017,0
"2025-10-01","event_39002",945,519,1.8208092485549132,0
"2025-10-01","event_7002",896,512,1.75,0
"2025-10-01","out__permissions__CONTACTS",857,74,50.411764705882355,0
"2025-10-01","out__permissions__camera",839,98,41.95,0
"2025-10-01","out__permissions__doze",835,97,41.75,0
"2025-10-01","event_20004",830,441,1.8820861678004535,0
"2025-10-01","event_10600",795,401,2.0384615384615383,0
"2025-10-01","event_34000",758,749,1.3136915077989602,0
"2025-10-01","state_language",758,677,2.2099125364431487,0
"2025-10-01","out__charge_monitor__click",753,189,4.092391304347826,0
"2025-10-01","state_antivirus",724,644,2.2554517133956384,0
"2025-10-01","state_permission",707,638,2.266025641025641,0
"2025-10-01","event_10851",698,357,1.9551820728291316,0
"2025-10-01","USER_ID_WAITING",683,1,683,0
"2025-10-01","out__notifications__click",676,378,5.680672268907563,0
"2025-10-01","state_achievements",673,617,2.2891156462585034,0
"2025-10-01","event_39003",664,450,1.4755555555555555,0
"2025-10-01","state_get_accounts",662,611,2.2440677966101696,0
"2025-10-01","event_17008",658,534,1.2345215759849906,0
"2025-10-01","event_17010",657,599,1.0968280467445743,0
"2025-10-01","event_20017",655,543,1.2062615101289134,0
"2025-10-01","state_add_new_numbers_to_contacts",654,606,2.23972602739726,0
"2025-10-01","event_8006",653,536,1.4608501118568233,0
"2025-10-01","state_notification_bar",648,601,2.2344827586206897,0
"2025-10-01","event_18000",644,551,1.1687840290381126,0
"2025-10-01","state_auto_flow",643,599,2.217241379310345,0
"2025-10-01","out__service__segmentation__req",623,594,4.238095238095238,0
"2025-10-01","out__service__segmentation__res",619,592,4.210884353741497,0
"2025-10-01","event_39157",596,355,1.6788732394366197,0
"2025-10-01","event_10001",583,442,1.3190045248868778,0
"2025-10-01","event_28004",559,223,2.506726457399103,0
"2025-10-01","event_4200",552,381,1.4488188976377954,0
"2025-10-01","event_39152",545,433,1.2586605080831408,0
"2025-10-01","event_39101",530,305,1.7377049180327868,0
"2025-10-01","event_14001",522,337,1.5489614243323442,0
"2025-10-01","event_5509",514,484,1.0775681341719077,0
"2025-10-01","state_in__nps__click",503,503,1,0
"2025-10-01","event_36000",489,447,1.0939597315436242,0
"2025-10-01","event_20020",467,350,1.3342857142857143,0
"2025-10-01","event_33003",466,440,1.061503416856492,0
"2025-10-01","event_23000",462,261,1.7701149425287357,0
"2025-10-01","event_10362",461,162,2.89937106918239,0
"2025-10-01","event_18003",453,384,1.1796875,0
"2025-10-01","event_3400",445,350,1.2714285714285714,0
"2025-10-01","event_18001",443,393,1.1272264631043256,0
"2025-10-01","event_10603",427,150,2.986013986013986,0
"2025-10-01","event_2301",427,398,1.0728643216080402,0
