Data,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-09-30","pro_promotion_urgent",1,1
"2025-10-01","(not set)",15204,11152
"2025-10-01","plans_offer_annual_highlighted",8,8
"2025-10-01","pro_promotion_urgent",8,8
"2025-10-01","adsfree",4,4
"2025-10-01","bottom_timer_red",4,3
"2025-10-01","adsfree_promotion_lto",3,3
"2025-10-01","trial_white_animation_all_features",2,1
"2025-10-02","(not set)",14576,10715
"2025-10-02","plans_offer_annual_highlighted",13,7
"2025-10-02","adsfree",8,8
"2025-10-02","trial_white_animation_all_features",2,2
"2025-10-02","breachreport_monitoring_ultra",1,1
"2025-10-03","(not set)",12361,9229
"2025-10-03","plans_offer_annual_highlighted",6,4
"2025-10-03","adsfree",4,4
"2025-10-03","bottom_timer_red",4,1
"2025-10-03","bottom_timer_black_friday",2,1
"2025-10-03","trial_white_animation_all_features",2,2
"2025-10-03","adsfree_promotion_lto",1,1
"2025-10-03","pro_promotion_lto",1,1
"2025-10-03","trial",1,1
"2025-10-04","(not set)",6674,5066
"2025-10-04","adsfree",3,3
"2025-10-04","plans_offer_annual_highlighted",2,2
"2025-10-04","adsfree_promotion_lto",1,1
"2025-10-04","pro_promotion_urgent",1,1
"2025-10-05","(not set)",6347,4947
"2025-10-05","plans_offer_annual_highlighted",9,7
"2025-10-05","adsfree",2,2
"2025-10-05","pro_promotion_urgent",2,2
"2025-10-05","adsfree_promotion_lto",1,1
"2025-10-05","trial_white_animation_all_features",1,1
"2025-10-06","(not set)",8002,6051
"2025-10-06","plans_offer_annual_highlighted",3,3
"2025-10-06","pro_promotion_urgent",3,3
"2025-10-06","bottom_timer_red",2,2
"2025-10-06","pro_promotion_lto",2,2
"2025-10-06","adsfree",1,1
"2025-10-06","trial_white_animation_all_features",1,1
"2025-10-07","(not set)",8934,6748
"2025-10-07","plans_offer_annual_highlighted",8,3
"2025-10-07","trial_white_animation_all_features",3,1
"2025-10-07","adsfree",1,1
"2025-10-07","bottom_timer_red",1,1
"2025-10-07","pro_promotion_lto",1,1
"2025-10-07","pro_promotion_urgent",1,1
"2025-10-08","(not set)",8588,6456
"2025-10-08","plans_offer_annual_highlighted",4,3
"2025-10-08","adsfree",2,2
"2025-10-08","bottom_timer_red",2,1
"2025-10-08","breachreport_monitoring_ultra",2,1
"2025-10-08","trial",1,1
"2025-10-09","(not set)",8341,6200
"2025-10-09","plans_offer_annual_highlighted",6,2
"2025-10-09","adsfree",4,4
"2025-10-09","bottom_timer_red",4,1
"2025-10-09","trial_white_animation_all_features",4,2
"2025-10-09","but_wait",1,1
"2025-10-09","pro_promotion_urgent",1,1
"2025-10-09","trial",1,1
"2025-10-10","(not set)",7845,5928
"2025-10-10","plans_offer_annual_highlighted",5,5
"2025-10-10","adsfree",1,1
"2025-10-10","trial_white_animation_all_features",1,1
"2025-10-11","(not set)",7581,5688
"2025-10-11","plans_offer_annual_highlighted",6,4
"2025-10-11","bottom_timer_red",4,1
"2025-10-11","adsfree",2,2
"2025-10-11","but_wait",1,1
"2025-10-11","pro_promotion_urgent",1,1
"2025-10-11","trial_white_animation_all_features",1,1
"2025-10-12","(not set)",7455,5647
"2025-10-12","plans_offer_annual_highlighted",7,4
"2025-10-12","adsfree",4,4
"2025-10-12","bottom_timer_red",1,1
"2025-10-12","trial_white_animation_all_features",1,1
"2025-10-13","(not set)",8172,6117
"2025-10-13","bottom_timer_red",6,2
"2025-10-13","plans_offer_annual_highlighted",4,3
"2025-10-13","adsfree",3,3
"2025-10-13","breachreport_monitoring_ultra",2,1
"2025-10-13","plans_manage",1,1
"2025-10-13","pro_promotion_lto",1,1
"2025-10-13","pro_promotion_urgent",1,1
"2025-10-13","trial_white_animation_all_features",1,1
"2025-10-14","(not set)",8423,6037
"2025-10-14","plans_offer_annual_highlighted",3,3
"2025-10-14","trial_white_animation_all_features",3,3
"2025-10-14","bottom_timer_red",1,1
"2025-10-14","pro_promotion_lto",1,1
"2025-10-15","(not set)",8724,6407
"2025-10-15","bottom_timer_red",11,2
"2025-10-15","adsfree",9,9
"2025-10-15","plans_offer_annual_highlighted",8,7
"2025-10-15","trial_white_animation_all_features",3,2
"2025-10-15","but_wait",1,1
"2025-10-15","pro_promotion_lto",1,1
"2025-10-15","pro_promotion_urgent",1,1
"2025-10-16","(not set)",7610,5712
"2025-10-16","adsfree",4,4
"2025-10-16","trial_white_animation_all_features",2,2
"2025-10-16","pro_promotion_urgent",1,1
"2025-10-17","(not set)",6982,5362
"2025-10-17","adsfree",7,7
"2025-10-17","plans_offer_annual_highlighted",7,5
"2025-10-17","bottom_timer_red",1,1
"2025-10-17","but_wait",1,1
"2025-10-17","trial_white_animation_all_features",1,1
"2025-10-18","(not set)",6968,5294
"2025-10-18","plans_offer_annual_highlighted",6,4
"2025-10-18","adsfree",3,3
"2025-10-18","bottom_timer_red",2,1
"2025-10-18","but_wait",1,1
"2025-10-18","pro_promotion_urgent",1,1
"2025-10-19","(not set)",7103,5281
"2025-10-19","adsfree",3,3
"2025-10-19","trial",1,1
"2025-10-20","(not set)",7374,5621
"2025-10-20","adsfree",4,4
"2025-10-20","plans_offer_annual_highlighted",2,1
"2025-10-20","pro_promotion_urgent",2,2
"2025-10-20","adsfree_promotion_lto",1,1
"2025-10-20","bottom_timer_red",1,1
"2025-10-20","pro_promotion_lto",1,1
"2025-10-21","(not set)",7266,5420
"2025-10-21","trial_white_animation_all_features",3,3
"2025-10-21","adsfree",2,2
"2025-10-21","bottom_timer_red",2,1
"2025-10-21","plans_offer_annual_highlighted",1,1
"2025-10-21","pro_promotion_urgent",1,1
"2025-10-21","trial",1,1
"2025-10-22","(not set)",6912,5303
"2025-10-22","plans_offer_annual_highlighted",7,6
"2025-10-22","adsfree",2,2
"2025-10-22","bottom_timer_red",2,2
"2025-10-22","trial_white_animation_all_features",2,2
"2025-10-22","adsfree_promotion_lto",1,1
"2025-10-22","but_wait",1,1
"2025-10-22","pro_promotion_urgent",1,1
"2025-10-23","(not set)",7374,5478
"2025-10-23","plans_offer_annual_highlighted",8,7
"2025-10-23","adsfree",5,5
"2025-10-23","breachreport_monitoring_ultra",2,1
"2025-10-23","but_wait",1,1
"2025-10-23","pro_promotion_lto",1,1
"2025-10-23","trial_white_animation_all_features",1,1
"2025-10-24","(not set)",6931,5233
"2025-10-24","pro_promotion_urgent",2,2
"2025-10-24","adsfree",1,1
"2025-10-24","plans_offer_annual_highlighted",1,1
"2025-10-25","(not set)",6839,5155
"2025-10-25","trial_white_animation_all_features",6,2
"2025-10-25","adsfree",4,4
"2025-10-25","bottom_timer_red",3,2
"2025-10-25","plans_offer_annual_highlighted",3,3
"2025-10-25","breachreport_monitoring_ultra",2,1
"2025-10-25","pro_promotion_urgent",1,1
"2025-10-26","(not set)",7252,5391
"2025-10-26","trial_white_animation_all_features",2,1
"2025-10-26","pro_promotion_lto",1,1
"2025-10-27","(not set)",7429,5620
"2025-10-27","plans_offer_annual_highlighted",4,3
"2025-10-27","plans_manage",3,1
"2025-10-27","adsfree",2,2
"2025-10-27","trial_white_animation_all_features",2,1
"2025-10-28","(not set)",7454,5611
"2025-10-28","plans_offer_annual_highlighted",14,6
"2025-10-28","breachreport_monitoring_ultra",7,1
"2025-10-28","trial_white_animation_all_features",2,1
"2025-10-28","adsfree",1,1
"2025-10-28","bottom_timer_red",1,1
"2025-10-28","pro_promotion_urgent",1,1
"2025-10-29","(not set)",7204,5496
"2025-10-29","adsfree",5,5
"2025-10-29","plans_offer_annual_highlighted",4,4
"2025-10-29","pro_promotion_urgent",1,1
"2025-10-29","trial_white_animation_all_features",1,1
"2025-10-30","(not set)",7056,5343
"2025-10-30","adsfree",3,3
"2025-10-30","bottom_timer_red",3,1
"2025-10-30","plans_offer_annual_highlighted",3,2
"2025-10-30","breachreport_monitoring_ultra",1,1
"2025-10-30","pro_promotion_lto",1,1
"2025-10-30","trial_white_animation_all_features",1,1
"2025-10-31","(not set)",6739,5068
"2025-10-31","plans_offer_annual_highlighted",10,4
"2025-10-31","trial_white_animation_all_features",6,3
"2025-10-31","adsfree",3,3
"2025-10-31","breachreport_monitoring_ultra",2,1
"2025-10-31","bottom_timer_red",1,1
