Data,NomeDoEvento,Pais,ContagemDeEventos,TotalDeUsuarios,EventosPorUsuario,ReceitaCombinada
2026-01-22,event_10363,American Samoa,1,1,1,0
2026-01-22,event_10363,Cape Verde,1,1,1,0
2026-01-22,event_10363,Congo - Kinshasa,1,1,1,0
2026-01-22,event_10363,Dominican Republic,1,1,1,0
2026-01-22,event_10363,French Guiana,1,1,1,0
2026-01-22,event_10363,Ghana,1,1,1,0
2026-01-22,event_10363,Guam,1,1,1,0
2026-01-22,event_10363,Kenya,1,1,1,0
2026-01-22,event_10363,Malaysia,1,1,1,0
2026-01-22,event_10363,Morocco,1,1,1,0
2026-01-22,event_10363,Russia,1,1,1,0
2026-01-22,event_10363,Sierra Leone,1,1,1,0
2026-01-22,event_10363,Taiwan,1,1,1,0
2026-01-22,event_10363,Togo,1,1,1,0
2026-01-22,event_10364,Bangladesh,1,1,1,0
2026-01-22,event_10364,China,1,1,1,0
2026-01-22,event_10364,Egypt,1,1,1,0
2026-01-22,event_10364,Mexico,1,1,1,0
2026-01-22,event_10364,Nigeria,1,1,1,0
2026-01-22,event_10364,Puerto Rico,1,1,1,0
2026-01-22,event_10505,Antigua & Barbuda,1,1,0,0
2026-01-22,event_10505,Burkina Faso,1,1,0,0
2026-01-22,event_10505,French Guiana,1,1,0,0
2026-01-22,event_10505,Israel,1,1,0,0
2026-01-22,event_10505,Myanmar (Burma),1,1,0,0
2026-01-22,event_10505,South Sudan,1,1,0,0
2026-01-22,event_10505,Vietnam,1,1,0,0
2026-01-22,event_10505,American Samoa,1,1,1,0
2026-01-22,event_10505,Congo - Kinshasa,1,1,1,0
2026-01-22,event_10505,Curaçao,1,1,1,0
2026-01-22,event_10505,Laos,1,1,1,0
2026-01-22,event_10505,Liberia,1,1,1,0
2026-01-22,event_10505,Lithuania,1,1,1,0
2026-01-22,event_10505,Poland,1,1,1,0
2026-01-22,event_10505,Sierra Leone,1,1,1,0
2026-01-22,event_10505,Taiwan,1,1,1,0
2026-01-22,event_10511,Japan,1,1,1,0
2026-01-22,event_10511,Niger,1,1,1,0
2026-01-22,event_10511,Spain,1,1,1,0
2026-01-22,event_10512,Bolivia,1,1,1,0
2026-01-22,event_10512,Cuba,1,1,1,0
2026-01-22,event_10512,Ecuador,1,1,1,0
2026-01-22,event_10512,Honduras,1,1,1,0
2026-01-22,event_10512,Malaysia,1,1,1,0
2026-01-22,event_10512,Moldova,1,1,1,0
2026-01-22,event_10512,Nepal,1,1,1,0
2026-01-22,event_10512,Netherlands,1,1,1,0
2026-01-22,event_10512,Peru,1,1,1,0
2026-01-22,event_10512,Saudi Arabia,1,1,1,0
2026-01-22,event_10800,Bangladesh,1,1,1,0
2026-01-22,event_10800,Bolivia,1,1,1,0
2026-01-22,event_10800,Canada,1,1,1,0
2026-01-22,event_10800,Colombia,1,1,1,0
2026-01-22,event_10800,Egypt,1,1,1,0
2026-01-22,event_10800,Israel,1,1,1,0
2026-01-22,event_10800,Jordan,1,1,1,0
2026-01-22,event_10800,Nigeria,1,1,1,0
2026-01-22,event_10800,Portugal,1,1,1,0
2026-01-22,event_10800,Sweden,1,1,1,0
2026-01-22,event_10800,Türkiye,1,1,1,0
2026-01-22,event_10850,Algeria,1,1,1,0
2026-01-22,event_10850,Canada,1,1,1,0
2026-01-22,event_10850,Indonesia,1,1,1,0
2026-01-22,event_10850,Jordan,1,1,1,0
2026-01-22,event_10850,Lebanon,1,1,1,0
2026-01-22,event_10850,Malaysia,1,1,1,0
2026-01-22,event_10850,Saudi Arabia,1,1,1,0
2026-01-22,subscription_screen_open,Australia,1,1,1,0
2026-01-22,subscription_screen_open,Costa Rica,1,1,1,0
2026-01-22,subscription_screen_open,Cuba,1,1,1,0
2026-01-22,subscription_screen_open,Ghana,1,1,1,0
2026-01-22,subscription_screen_open,Honduras,1,1,1,0
2026-01-22,subscription_screen_open,Iraq,1,1,1,0
2026-01-22,subscription_screen_open,Israel,1,1,1,0
2026-01-22,subscription_screen_open,Malaysia,1,1,1,0
2026-01-22,subscription_screen_open,Morocco,1,1,1,0
2026-01-22,subscription_screen_open,Norway,1,1,1,0
2026-01-22,subscription_screen_open,Pakistan,1,1,1,0
2026-01-22,subscription_screen_open,Paraguay,1,1,1,0
2026-01-22,subscription_screen_open,Saudi Arabia,1,1,1,0
2026-01-22,subscription_screen_open,South Africa,1,1,1,0
2026-01-22,subscription_screen_open,Spain,1,1,1,0
2026-01-22,subscription_screen_open,Uruguay,1,1,1,0
2026-01-22,subscription_screen_open,Venezuela,1,1,1,0
2026-01-22,subscription_subscribe_click,Angola,1,1,1,0
2026-01-22,subscription_subscribe_click,Canada,1,1,1,0
2026-01-22,subscription_subscribe_click,Cuba,1,1,1,0
2026-01-22,subscription_subscribe_click,El Salvador,1,1,1,0
2026-01-22,subscription_subscribe_click,France,1,1,1,0
2026-01-22,subscription_subscribe_click,Iraq,1,1,1,0
2026-01-22,subscription_subscribe_click,Morocco,1,1,1,0
2026-01-22,subscription_subscribe_click,New Zealand,1,1,1,0
2026-01-22,subscription_subscribe_click,Philippines,1,1,1,0
2026-01-22,subscription_subscribe_click,Puerto Rico,1,1,1,0
2026-01-22,subscription_subscribe_click,Syria,1,1,1,0
2026-01-22,subscription_subscribe_click,Tunisia,1,1,1,0
2026-01-22,subscription_purchase_complete,Germany,1,1,1,0
2026-01-22,subscription_purchase_complete,India,1,1,1,0
2026-01-22,event_1600,Afghanistan,1,1,1,0
2026-01-22,event_1600,American Samoa,1,1,1,0
2026-01-22,event_1600,Bahamas,1,1,1,0
2026-01-22,event_1600,Bermuda,1,1,1,0
2026-01-22,event_1600,Costa Rica,1,1,1,0
2026-01-22,event_1600,Ethiopia,1,1,1,0
2026-01-22,event_1600,Hong Kong,1,1,1,0
2026-01-22,event_1600,Iraq,1,1,1,0
2026-01-22,event_1600,Ireland,1,1,1,0
2026-01-22,event_1600,Italy,1,1,1,0
2026-01-22,event_1600,Jordan,1,1,1,0
2026-01-22,event_1600,Lebanon,1,1,1,0
2026-01-22,event_1600,Malta,1,1,1,0
2026-01-22,event_1600,Morocco,1,1,1,0
2026-01-22,event_1600,Myanmar (Burma),1,1,1,0
2026-01-22,event_1600,Qatar,1,1,1,0
2026-01-22,event_1600,Romania,1,1,1,0
2026-01-22,event_1600,Russia,1,1,1,0
2026-01-22,event_1600,Syria,1,1,1,0
2026-01-22,event_1600,Zambia,1,1,1,0
2026-01-22,event_1650,Angola,1,1,1,0
2026-01-22,event_1650,Bahamas,1,1,1,0
2026-01-22,event_1650,Bangladesh,1,1,1,0
2026-01-22,event_1650,Bolivia,1,1,1,0
2026-01-22,event_1650,Costa Rica,1,1,1,0
2026-01-22,event_1650,France,1,1,1,0
2026-01-22,event_1650,French Guiana,1,1,1,0
2026-01-22,event_1650,Israel,1,1,1,0
2026-01-22,event_1650,Italy,1,1,1,0
2026-01-22,event_1650,Jamaica,1,1,1,0
2026-01-22,event_1650,Japan,1,1,1,0
2026-01-22,event_1650,Malaysia,1,1,1,0
2026-01-22,event_1650,Mozambique,1,1,1,0
2026-01-22,event_1650,Oman,1,1,1,0
2026-01-22,event_1650,Palestine,1,1,1,0
2026-01-22,event_1650,Saudi Arabia,1,1,1,0
2026-01-22,event_1650,South Africa,1,1,1,0
2026-01-22,event_1650,Sri Lanka,1,1,1,0
2026-01-22,event_1650,Sweden,1,1,1,0
2026-01-22,event_1650,Venezuela,1,1,1,0
2026-01-22,event_1700,Algeria,1,1,1,0
2026-01-22,event_1700,Argentina,1,1,1,0
2026-01-22,event_1700,Colombia,1,1,1,0
2026-01-22,event_1700,Costa Rica,1,1,1,0
2026-01-22,event_1700,Indonesia,1,1,1,0
2026-01-22,event_1700,Puerto Rico,1,1,1,0
2026-01-22,event_1700,Venezuela,1,1,1,0
2026-01-22,event_1750,Australia,1,1,1,0
2026-01-22,event_1750,Bahamas,1,1,1,0
2026-01-22,event_1750,El Salvador,1,1,1,0
2026-01-22,event_1750,Germany,1,1,1,0
2026-01-22,event_1750,Honduras,1,1,1,0
2026-01-22,event_1750,Iraq,1,1,1,0
2026-01-22,event_1750,Ireland,1,1,1,0
2026-01-22,event_1750,Italy,1,1,1,0
2026-01-22,event_1750,Jordan,1,1,1,0
2026-01-22,event_1750,Luxembourg,1,1,1,0
2026-01-22,event_1750,Oman,1,1,1,0
2026-01-22,event_1750,Pakistan,1,1,1,0
2026-01-22,event_1750,Peru,1,1,1,0
2026-01-22,event_1750,Romania,1,1,1,0
2026-01-22,event_1750,Saudi Arabia,1,1,1,0
2026-01-22,event_1750,Switzerland,1,1,1,0
2026-01-22,event_1750,Tanzania,1,1,1,0
2026-01-22,event_1750,United Arab Emirates,1,1,1,0
2026-01-22,event_1750,United Kingdom,1,1,1,0
2026-01-22,event_2100,Afghanistan,1,1,1,0
2026-01-22,event_2100,Bermuda,1,1,1,0
2026-01-22,event_2100,Cuba,1,1,1,0
2026-01-22,event_2100,Ecuador,1,1,1,0
2026-01-22,event_2100,French Guiana,1,1,1,0
2026-01-22,event_2100,Hungary,1,1,1,0
2026-01-22,event_2100,Iraq,1,1,1,0
2026-01-22,event_2100,Ireland,1,1,1,0
2026-01-22,event_2100,Israel,1,1,1,0
2026-01-22,event_2100,Kuwait,1,1,1,0
2026-01-22,event_2100,Lithuania,1,1,1,0
2026-01-22,event_2100,Serbia,1,1,1,0
2026-01-22,event_2100,Sri Lanka,1,1,1,0
2026-01-22,event_2100,Switzerland,1,1,1,0
2026-01-22,event_2100,Syria,1,1,1,0
2026-01-22,event_2100,U.S. Virgin Islands,1,1,1,0
2026-01-22,event_2100,Ukraine,1,1,1,0
2026-01-22,event_2100,United Arab Emirates,1,1,1,0
2026-01-22,event_2100,Uruguay,1,1,1,0
2026-01-22,event_2100,Vietnam,1,1,1,0
2026-01-22,event_2300,Angola,1,1,1,0
2026-01-22,event_2300,Bangladesh,1,1,1,0
2026-01-22,event_2300,Bermuda,1,1,1,0
2026-01-22,event_2300,Costa Rica,1,1,1,0
2026-01-22,event_2300,Ecuador,1,1,1,0
2026-01-22,event_2300,Iraq,1,1,1,0
2026-01-22,event_2300,Israel,1,1,1,0
2026-01-22,event_2300,Nigeria,1,1,1,0
2026-01-22,event_2300,Oman,1,1,1,0
2026-01-22,event_2300,Paraguay,1,1,1,0
2026-01-22,event_2300,Russia,1,1,1,0
2026-01-22,event_2300,South Africa,1,1,1,0
2026-01-22,event_2300,St. Vincent & Grenadines,1,1,1,0
2026-01-22,event_2300,Sweden,1,1,1,0
2026-01-22,event_2300,Switzerland,1,1,1,0
2026-01-22,event_2300,U.S. Virgin Islands,1,1,1,0
2026-01-22,event_2600,Argentina,1,1,1,0
2026-01-22,event_2600,Australia,1,1,1,0
2026-01-22,event_2600,Ecuador,1,1,1,0
2026-01-22,event_2600,India,1,1,1,0
2026-01-22,event_2600,Jamaica,1,1,1,0
2026-01-22,event_2600,Netherlands,1,1,1,0
2026-01-22,event_2600,Peru,1,1,1,0
2026-01-22,event_2600,Sweden,1,1,1,0
2026-01-22,event_2600,United Kingdom,1,1,1,0
2026-01-22,event_26003,Argentina,1,1,1,0
2026-01-22,event_26003,Bolivia,1,1,1,0
2026-01-22,event_26003,Malaysia,1,1,1,0
2026-01-22,event_26003,Netherlands,1,1,1,0
2026-01-22,event_26003,Nigeria,1,1,1,0
2026-01-22,event_26003,Pakistan,1,1,1,0
2026-01-22,event_26003,Sweden,1,1,1,0
2026-01-22,event_26003,Tunisia,1,1,1,0
2026-01-22,event_26003,U.S. Virgin Islands,1,1,1,0
2026-01-22,event_29000,Algeria,1,1,1,0
2026-01-22,event_29000,Angola,1,1,1,0
2026-01-22,event_29000,Canada,1,1,1,0
2026-01-22,event_29000,Dominican Republic,1,1,1,0
2026-01-22,event_29000,Ecuador,1,1,1,0
2026-01-22,event_29000,Ethiopia,1,1,1,0
2026-01-22,event_29000,Hong Kong,1,1,1,0
2026-01-22,event_29000,Israel,1,1,1,0
2026-01-22,event_29000,Jamaica,1,1,1,0
2026-01-22,event_29000,Kuwait,1,1,1,0
2026-01-22,event_29000,Laos,1,1,1,0
2026-01-22,event_29000,Morocco,1,1,1,0
2026-01-22,event_29000,Netherlands,1,1,1,0
2026-01-22,event_29000,Pakistan,1,1,1,0
2026-01-22,event_29000,Peru,1,1,1,0
2026-01-22,event_29000,Philippines,1,1,1,0
2026-01-22,event_29000,Puerto Rico,1,1,1,0
2026-01-22,event_29000,Spain,1,1,1,0
2026-01-22,event_29000,Sweden,1,1,1,0
2026-01-22,event_29000,Switzerland,1,1,1,0
2026-01-22,event_29000,Syria,1,1,1,0
2026-01-22,event_29000,Thailand,1,1,1,0
2026-01-22,event_29000,U.S. Virgin Islands,1,1,1,0
2026-01-22,event_29000,United Arab Emirates,1,1,1,0
2026-01-22,event_29000,United Kingdom,1,1,1,0
2026-01-22,event_30000,Bangladesh,1,1,1,0
2026-01-22,event_30000,Canada,1,1,1,0
2026-01-22,event_30000,Chile,1,1,1,0
2026-01-22,event_30000,Egypt,1,1,1,0
2026-01-22,event_30000,India,1,1,1,0
2026-01-22,event_30000,Paraguay,1,1,1,0
2026-01-22,event_30000,Poland,1,1,1,0
2026-01-22,event_30000,Spain,1,1,1,0
2026-01-22,event_30000,U.S. Virgin Islands,1,1,1,0
2026-01-22,event_30000,Uganda,1,1,1,0
2026-01-22,event_31009,Bermuda,1,1,1,0
2026-01-22,event_31009,Bolivia,1,1,1,0
2026-01-22,event_31009,Congo - Kinshasa,1,1,1,0
2026-01-22,event_31009,Ecuador,1,1,1,0
2026-01-22,event_31009,El Salvador,1,1,1,0
2026-01-22,event_31009,Greece,1,1,1,0
2026-01-22,event_31009,Oman,1,1,1,0
2026-01-22,event_31009,Pakistan,1,1,1,0
2026-01-22,event_31009,South Africa,1,1,1,0
2026-01-22,event_37000,Bolivia,1,1,1,0
2026-01-22,event_37000,Colombia,1,1,1,0
2026-01-22,event_37000,Cuba,1,1,1,0
2026-01-22,event_37000,Israel,1,1,1,0
2026-01-22,event_37000,Malaysia,1,1,1,0
2026-01-22,event_37000,Netherlands,1,1,1,0
2026-01-22,event_37000,New Zealand,1,1,1,0
2026-01-22,event_37000,Nigeria,1,1,1,0
2026-01-22,event_37000,Oman,1,1,1,0
2026-01-22,event_39000,Bangladesh,1,1,1,0
2026-01-22,event_39000,Bolivia,1,1,1,0
2026-01-22,event_39000,India,1,1,1,0
2026-01-22,event_39000,Indonesia,1,1,1,0
2026-01-22,event_39000,Lithuania,1,1,1,0
2026-01-22,event_39000,Oman,1,1,1,0
2026-01-22,event_39000,Türkiye,1,1,1,0
2026-01-22,event_39000,United Arab Emirates,1,1,1,0
2026-01-22,event_39100,Germany,1,1,1,0
2026-01-22,event_39100,India,1,1,1,0
2026-01-22,event_39100,Indonesia,1,1,1,0
2026-01-22,event_39100,Nigeria,1,1,1,0
2026-01-22,event_39100,United Kingdom,1,1,1,0
2026-01-22,event_6800,Chad,1,1,0,0
2026-01-22,event_6800,Djibouti,1,1,1,0
2026-01-22,event_6800,Mali,1,1,1,0
2026-01-22,event_6800,Micronesia,1,1,1,0
2026-01-22,event_6800,Moldova,1,1,1,0
2026-01-22,event_6800,Papua New Guinea,1,1,1,0
2026-01-22,event_6801,Algeria,1,1,1,0
2026-01-22,event_6801,Antigua & Barbuda,1,1,1,0
2026-01-22,event_6801,China,1,1,1,0
2026-01-22,event_6801,Congo - Kinshasa,1,1,1,0
2026-01-22,event_6801,Costa Rica,1,1,1,0
2026-01-22,event_6801,Cuba,1,1,1,0
2026-01-22,event_6801,El Salvador,1,1,1,0
2026-01-22,event_6801,Ethiopia,1,1,1,0
2026-01-22,event_6801,Ghana,1,1,1,0
2026-01-22,event_6801,Greece,1,1,1,0
2026-01-22,event_6801,Hong Kong,1,1,1,0
2026-01-22,event_6801,Ireland,1,1,1,0
2026-01-22,event_6801,Italy,1,1,1,0
2026-01-22,event_6801,Jamaica,1,1,1,0
2026-01-22,event_6801,Japan,1,1,1,0
2026-01-22,event_6801,Martinique,1,1,1,0
2026-01-22,event_6801,New Zealand,1,1,1,0
2026-01-22,event_6801,Paraguay,1,1,1,0
2026-01-22,event_6801,Qatar,1,1,1,0
2026-01-22,event_6801,Romania,1,1,1,0
2026-01-22,event_6801,Saudi Arabia,1,1,1,0
2026-01-22,event_6801,Tunisia,1,1,1,0
2026-01-22,event_6801,Türkiye,1,1,1,0
2026-01-22,event_6801,U.S. Virgin Islands,1,1,1,0
2026-01-22,event_6801,United Arab Emirates,1,1,1,0
2026-01-22,event_6801,Venezuela,1,1,1,0
2026-01-22,event_6801,Zambia,1,1,1,0
2026-01-22,event_8000,Argentina,1,1,1,0
2026-01-22,event_8000,Azerbaijan,1,1,1,0
2026-01-22,event_8000,Costa Rica,1,1,1,0
2026-01-22,event_8000,Cuba,1,1,1,0
2026-01-22,event_8000,Germany,1,1,1,0
2026-01-22,event_8000,Iraq,1,1,1,0
2026-01-22,event_8000,Jordan,1,1,1,0
2026-01-22,event_8000,Lebanon,1,1,1,0
2026-01-22,event_8000,Myanmar (Burma),1,1,1,0
2026-01-22,event_8000,Oman,1,1,1,0
2026-01-22,event_8000,Paraguay,1,1,1,0
2026-01-22,event_8000,Peru,1,1,1,0
2026-01-22,event_8000,Philippines,1,1,1,0
2026-01-22,event_8000,Serbia,1,1,1,0
2026-01-22,event_8000,Slovenia,1,1,1,0
2026-01-22,event_8000,South Africa,1,1,1,0
2026-01-22,event_8000,Spain,1,1,1,0
2026-01-22,event_8000,Thailand,1,1,1,0
2026-01-22,event_8000,Türkiye,1,1,1,0
2026-01-22,event_8001,Argentina,1,1,1,0
2026-01-22,event_8001,Canada,1,1,1,0
2026-01-22,event_8001,Costa Rica,1,1,1,0
2026-01-22,event_8001,Germany,1,1,1,0
2026-01-22,event_8001,Iraq,1,1,1,0
2026-01-22,event_8001,Italy,1,1,1,0
2026-01-22,event_8001,Jordan,1,1,1,0
2026-01-22,event_8001,Lebanon,1,1,1,0
2026-01-22,event_8001,Oman,1,1,1,0
2026-01-22,event_8001,Paraguay,1,1,1,0
2026-01-22,event_8001,Peru,1,1,1,0
2026-01-22,event_8001,Philippines,1,1,1,0
2026-01-22,event_8001,Portugal,1,1,1,0
2026-01-22,event_8001,Serbia,1,1,1,0
2026-01-22,event_8001,South Africa,1,1,1,0
2026-01-22,event_8001,Spain,1,1,1,0
2026-01-22,event_8001,Thailand,1,1,1,0
2026-01-22,event_8001,Türkiye,1,1,1,0
2026-01-22,event_9900,Angola,1,1,1,0
2026-01-22,event_9900,Costa Rica,1,1,1,0
2026-01-22,event_9900,Dominican Republic,1,1,1,0
2026-01-22,event_9900,Ghana,1,1,1,0
2026-01-22,event_9900,Kuwait,1,1,1,0
2026-01-22,event_9900,Liberia,1,1,1,0
2026-01-22,event_9900,Morocco,1,1,1,0
2026-01-22,event_9900,Nigeria,1,1,1,0
2026-01-22,event_9900,U.S. Virgin Islands,1,1,1,0
2026-01-22,event_9900,Uzbekistan,1,1,1,0
2026-01-22,event_9900,Venezuela,1,1,1,0
2026-01-22,event_9900,Vietnam,1,1,1,0
2026-01-22,open_wifi_alert__click_on_upgrade,Iran,1,1,1,0
2026-01-22,open_wifi_alert__click_on_upgrade,Malaysia,1,1,1,0
2026-01-22,open_wifi_alert__click_on_upgrade,Portugal,1,1,1,0
2026-01-22,open_wifi_alert__click_on_upgrade,Türkiye,1,1,1,0
2026-01-22,open_wifi_alert_paywall__screen_viewed,Iran,1,1,1,0
2026-01-22,open_wifi_alert_paywall__screen_viewed,Malaysia,1,1,1,0
2026-01-22,open_wifi_alert_paywall__screen_viewed,Portugal,1,1,1,0
2026-01-22,open_wifi_alert_paywall__screen_viewed,Türkiye,1,1,1,0
2026-01-22,open_wifi_alert_settings__screen_viewed,China,1,1,1,0
2026-01-22,pix_analyzer_alert_click,Brazil,1,1,1,0
2026-01-22,pix_analyzer_onboarding_activate_click,Algeria,1,1,1,0
2026-01-22,pix_analyzer_onboarding_activate_click,Canada,1,1,1,0
2026-01-22,pix_analyzer_onboarding_activate_click,France,1,1,1,0
2026-01-22,pix_analyzer_onboarding_activate_click,Malaysia,1,1,1,0
2026-01-22,pix_analyzer_onboarding_activate_click,Türkiye,1,1,1,0
2026-01-22,pix_analyzer_onboarding_start,Canada,1,1,1,0
2026-01-22,pix_analyzer_onboarding_start,France,1,1,1,0
2026-01-22,pix_analyzer_onboarding_start,Malaysia,1,1,1,0
2026-01-22,pix_analyzer_onboarding_start,Türkiye,1,1,1,0
2026-01-23,event_10350,Brazil,5322206,460320,35.09069690776027,0
2026-01-23,event_10351,Brazil,2762909,163758,19.593848619591657,0
2026-01-23,event_10353,Brazil,1766762,97521,19.030795911113024,0
2026-01-23,event_6800,Brazil,1141473,404246,7.736754349697368,0
2026-01-23,event_10350,United States,390743,40016,27.225682831661093,0
2026-01-23,event_10351,United States,321833,33755,25.443355205945135,0
2026-01-23,event_10352,Brazil,290897,51126,6.939502373625325,0
2026-01-23,event_10505,Brazil,199456,39501,7.745262503883193,0
2026-01-23,event_10353,United States,125918,9491,14.803432870914648,0
2026-01-23,event_1000,Brazil,98212,54157,1.8287991359886784,0
2026-01-23,event_6800,United States,93729,36651,6.888799059238571,0
2026-01-23,event_10511,Brazil,74785,2250,39.50607501320655,0
2026-01-23,event_10100,Brazil,50808,29360,1.7786802030456852,0
2026-01-23,event_9900,Brazil,35808,17524,2.061010705652124,0
2026-01-23,event_10505,United States,28575,3778,10.734410217881292,0
2026-01-23,event_10354,Brazil,27108,17534,1.5583788444955446,0
2026-01-23,event_10352,United States,23037,7981,11.11287988422576,0
2026-01-23,event_1600,Brazil,22801,16101,1.4170032937667019,0
2026-01-23,event_10350,Mexico,20786,1810,27.938172043010752,0
2026-01-23,event_10350,Indonesia,19982,2498,13.163372859025033,0
2026-01-23,event_10350,Iran,18711,2202,15.425391591096455,0
2026-01-23,event_10363,Brazil,17399,5665,3.227416063810054,0
2026-01-23,event_10350,India,15509,1395,21.751753155680223,0
2026-01-23,event_10352,Iran,14961,1815,14.207977207977208,0
2026-01-23,event_2100,Brazil,13901,10619,1.3093152491287559,0
2026-01-23,event_10351,Mexico,13619,1382,23.440619621342513,0
2026-01-23,event_1000,United States,12682,6256,2.0421900161030595,0
2026-01-23,event_10350,Thailand,11336,1960,6.575406032482599,0
2026-01-23,event_10351,Indonesia,10941,1282,17.0953125,0
2026-01-23,event_2300,Brazil,10599,8494,1.247821991994349,0
2026-01-23,event_6801,Brazil,10052,8659,1.176222794289726,0
2026-01-23,event_10352,India,9045,838,32.30357142857143,0
2026-01-23,event_1750,Brazil,8837,7073,1.2493991234271171,0
2026-01-23,event_1650,Brazil,7442,6592,1.129286798179059,0
2026-01-23,event_10350,Philippines,7314,629,18.014778325123153,0
2026-01-23,event_10511,United States,6966,318,25.516483516483518,0
2026-01-23,subscription_screen_open,Brazil,6897,5204,1.3263461538461538,0
2026-01-23,event_10350,Nigeria,6457,215,60.345794392523366,0
2026-01-23,event_10350,Portugal,6234,662,38.72049689440994,0
2026-01-23,event_9900,United States,6083,2813,2.177165354330709,0
2026-01-23,event_10353,Mexico,5997,381,17.433139534883722,0
2026-01-23,event_10210,Brazil,5956,1614,3.6924984500929945,0
2026-01-23,event_10350,Pakistan,5742,380,39.06122448979592,0
2026-01-23,event_10350,Argentina,5606,392,35.257861635220124,0
2026-01-23,event_10352,Thailand,5144,518,13.827956989247312,0
2026-01-23,event_1600,United States,4965,3299,1.5054578532443905,0
2026-01-23,event_1700,Brazil,4407,3318,1.3286101899306602,0
2026-01-23,event_29000,Brazil,4392,3850,1.1440479291482157,0
2026-01-23,event_31009,Brazil,4301,2654,1.6217948717948718,0
2026-01-23,event_10352,Mexico,4254,840,12.05099150141643,0
2026-01-23,event_10351,Thailand,3992,461,15.064150943396227,0
2026-01-23,event_10351,India,3910,611,14.81060606060606,0
2026-01-23,event_6800,Iran,3698,1715,5.663093415007657,0
2026-01-23,event_10352,Indonesia,3666,680,17.29245283018868,0
2026-01-23,event_10352,Nigeria,3591,176,42.247058823529414,0
2026-01-23,event_10351,Argentina,3568,316,25.66906474820144,0
2026-01-23,event_10350,Egypt,3205,285,45.785714285714285,0
2026-01-23,event_10511,Iran,3130,69,48.15384615384615,0
2026-01-23,event_10350,United Kingdom,3038,299,27.36936936936937,0
2026-01-23,event_10350,Bangladesh,3014,217,41.28767123287671,0
2026-01-23,event_10100,United States,2902,1815,1.6386222473178995,0
2026-01-23,event_10351,Philippines,2886,218,37.48051948051948,0
2026-01-23,event_10352,Pakistan,2858,252,32.47727272727273,0
2026-01-23,event_10354,United States,2808,1715,1.647887323943662,0
2026-01-23,event_10350,Saudi Arabia,2789,330,14.229591836734693,0
2026-01-23,event_37000,Brazil,2761,2428,1.1380873866446826,0
2026-01-23,event_30000,Brazil,2749,1806,1.5238359201773837,0
2026-01-23,event_10350,Puerto Rico,2683,254,32.325301204819276,0
2026-01-23,event_10350,Canada,2488,313,22.414414414414413,0
2026-01-23,event_10350,Colombia,2442,192,38.15625,0
2026-01-23,event_10352,Philippines,2383,192,38.435483870967744,0
2026-01-23,event_8000,Brazil,2354,2280,1.0466874166296132,0
2026-01-23,event_10351,Portugal,2247,175,16.05,0
2026-01-23,event_10351,Pakistan,2204,259,25.045454545454547,0
2026-01-23,event_10351,Nigeria,2199,135,30.541666666666668,0
2026-01-23,event_2600,Brazil,2168,1751,1.2381496287835523,0
2026-01-23,event_8001,Brazil,2132,2091,1.0200956937799044,0
2026-01-23,event_10351,Saudi Arabia,2091,164,38.72222222222222,0
2026-01-23,event_6801,United States,2020,1640,1.257783312577833,0
2026-01-23,event_6800,Mexico,1977,1282,4.0182926829268295,0
2026-01-23,event_10351,Canada,1914,244,22.25581395348837,0
2026-01-23,event_2100,United States,1892,1416,1.3371024734982333,0
2026-01-23,event_6800,Indonesia,1849,880,8.004329004329005,0
2026-01-23,event_10353,Argentina,1834,110,18.34,0
2026-01-23,event_2300,United States,1825,1444,1.2638504155124655,0
2026-01-23,event_10351,Puerto Rico,1711,199,22.22077922077922,0
2026-01-23,event_10350,France,1666,124,32.666666666666664,0
2026-01-23,event_10351,Egypt,1660,195,29.12280701754386,0
2026-01-23,event_10350,Malaysia,1630,60,125.38461538461539,0
2026-01-23,event_10350,Peru,1625,89,41.666666666666664,0
2026-01-23,event_10000,Brazil,1581,1363,1.1685144124168514,0
2026-01-23,event_10350,Paraguay,1519,120,35.325581395348834,0
2026-01-23,event_10351,Bangladesh,1504,163,27.85185185185185,0
2026-01-23,event_26003,Brazil,1482,1029,1.4402332361516035,0
2026-01-23,event_6800,India,1444,634,8.298850574712644,0
2026-01-23,event_10350,Spain,1416,186,33.714285714285715,0
2026-01-23,event_10353,Portugal,1401,105,14.151515151515152,0
2026-01-23,event_6800,Portugal,1394,520,8.658385093167702,0
2026-01-23,event_10351,Colombia,1390,127,25.74074074074074,0
2026-01-23,event_10350,Cuba,1347,94,21.725806451612904,0
2026-01-23,event_10352,Argentina,1279,208,14.370786516853933,0
2026-01-23,event_10352,Cuba,1260,85,22.90909090909091,0
2026-01-23,event_10352,Egypt,1222,191,23.5,0
2026-01-23,event_10350,Algeria,1201,85,50.041666666666664,0
2026-01-23,event_10353,Indonesia,1188,99,13.348314606741573,0
2026-01-23,event_10351,Malaysia,1182,50,98.5,0
2026-01-23,event_10350,Netherlands,1174,138,19.89830508474576,0
2026-01-23,event_10350,Germany,1128,196,19.11864406779661,0
2026-01-23,event_10351,United Kingdom,1119,115,13.9875,0
2026-01-23,event_10350,Bolivia,1109,83,42.65384615384615,0
2026-01-23,event_10850,Brazil,1085,821,1.3215590742996346,0
2026-01-23,event_10352,Bangladesh,1054,137,21.510204081632654,0
2026-01-23,event_10350,Japan,1039,82,30.558823529411764,0
